WOMEN'S RED LEATHER JACKET,4500,Pre-Owned,1900,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
BCBG MAXAZRIA 100% Leather Jacket Women's S Vintage Motorcycle Jacket Moto Used,6500,Pre-Owned,1599,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Women's Leather Jacket from Express; Size S, Tan/Beige",600,Pre-Owned,1438,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
womens hooded leather jacket medium size Brand VIP,3500,Pre-Owned,1085,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Timing Women’s Faux Leather Black Jacket Size Small,3500,New (Other),850,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Tokyo Darling - Faux Leather Jacket - Size XL Women's - Black, full zip, lined",1346,Pre-Owned,1200,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Nanushka Vegan Leather Puffer Jacket, SZ S, $620 , Pre-Owned",14999,Pre-Owned,1000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Nine West Black Genuine Leather Button Down Collared Jacket Women’s Size Small,5050,Pre-Owned,1470,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's  Red Leather Jacket Size Small Wilsons,2000,Pre-Owned,2425,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
New Womens Ladies Express Leather Jacket Coat Size 4 Small Black,99,New (Other),895,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
BROWN LEATHER JACKET/BLAZER - TERRITORY AHEAD,5000,Pre-Owned,2000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
L'AMOUR Women’s 11/12  Leather Jacket Vintage Burgundy Red Belted ,5790,Pre-Owned,1575,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Ladies Women Casual Biker Jacket Slim Blazer Faux Leather Long Sleeve Coat Tops,2317,Brand New,0,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vintage Women’s FMC Leather Jacket Size XS,5999,Pre-Owned,1705,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
JouJou Brown Distressed Brown Moto Biker Jacket Faux Leather Sz Medium,1999,Pre-Owned,830,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Rue 21 Women’s Genuine Leather Jacket Sz Small Faux Fur,2450,Pre-Owned,1150,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Black Leather Jacket W/ Racing Style Collar Motorcycle Heavy Riding,6999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
WILSONS LEATHER Women's Vtg 80's Black Leather Side Snap Drop Sleeve Jacket Sz L,2440,Pre-Owned,1000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"LIZ CLAIBORNE Women's Black Soft Leather, Button-Front Jacket Size Medium in EUC",5000,Pre-Owned,895,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Dana Buchman Leather Jacket,8000,Pre-Owned,999,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Guess Brand Women's Medium Vintage Genuine Leather Acrylic Lined Jacket Coat,2000,Pre-Owned,2220,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Plein Sud  Brown  Suede Motorcycle Leather Jacket Vintage Sz. 38/6,17250,Pre-Owned,2220,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
TRAVELSMITH Red / Burgundy GENUINE SUEDE LEATHER Medium Blazer Jacket Women Coat,1999,Pre-Owned,895,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
NWT womens BRADLEY BAYOU black soft LEATHER Zip-up Fashion JACKET size SMALL new,1995,Brand New,895,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
St Johns Bay Women’s Jacket Sz M Petite Suede Genuine Leather Red 4-Flap Pockets,995,Pre-Owned,899,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vtg 80s 90s Chia Colorblock Zip Leather Jacket White/Red Women's Sz M Thriller,7999,Pre-Owned,1199,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Eileen Fisher Size L Black Leather  Women’s Jacket; Zippered Pockets & Sleeves,4999,Pre-Owned,3139,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Maniere De Voir Women's Collared Faux Leather Cutout Midi Jacket Black Size 6,4999,Pre-Owned,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Brandon Thomas Women's Size M Beige Leather Suede Jacket 5 Big Button Down,2500,Pre-Owned,1365,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vegan Faux Leather Floral Embroidered Motorcycle Jacket M/L,4500,New (Other),1275,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Coach Tan Quilted Signature Jacket with Leather Trip Size Medium Med Coat,2995,Pre-Owned,917,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Retro Varsity Jacket Unisex Letterman Bomber Purple Body White Leather Inserts,7999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Wilsons Leather Women's Size S Tan Suede Leather Faux Fur Coat Jacket 6 8,3399,Pre-Owned,1740,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
WOMEN'S BLACK FAUX LEATHER JACKET BIKER BOMBER FULL ZIP PROLOGUE SIZE S-M,1299,Pre-Owned,975,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Akira Moto Faux Leather Jacket Size Medium,1900,Pre-Owned,1365,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
NEW Direction Womens Faux Grey Leather Jacket Moto Biker Coat Sz Med Zip Front,2900,Pre-Owned,900,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Blank NYC Womens Black Gray Wool Blend Faux Leather Sleeve Varsity Jacket Sz XS,1999,Pre-Owned,800,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Wilsons Leather Jacket Size Xl Black Insulated Thinsulate Belted Waist Quilted,3999,Pre-Owned,1675,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
OPIFIX Women's Supple Dark Brown Leather Jacket Made In Italy Sz M,1899,Pre-Owned,1350,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
BLANK NYC  Suede Leather Moto Jacket Brown Women’s Size M-never worn,6999,New (Other),2220,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Wilsons The Leather Experts jacket Pelle Studio size Small black leather ,3200,Pre-Owned,699,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Zapa Paris Women's Jacket Size XL / 16 UK 100%  Lamb Leather RRP: 325 Eur,113,Brand New,2063,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Leather Club Black Leather Riding Jacket- Xtra Large-Zippered,8800,Pre-Owned,1543,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Coldwater Creek Women's Red Leather Jacket Size 1X,4000,Brand New,1470,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vintage Michael Hoban North Beach Women's Leather  Motorcycle Jacket 7/8 Black,8995,Pre-Owned,2800,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Bagatelle 100% Leather Women's Jacket, Snake Skin Print, 2XL, EUC",1680,Pre-Owned,1355,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Liz Claiborne Leather Coat Plus Size 3X 3Season Car Coat Takeout Lining VGC,4500,Pre-Owned,2000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Anne Klein black leather jacket size small ,2499,Pre-Owned,1346,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
DNK CLASSIC Suede Leather Coat/Jacket  IVORY Faux Fur Lined Button Front Small,4495,Pre-Owned,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Atelier By B Thomas Jacket Womens Large Teal Suede Leather Jacket,1500,Pre-Owned,862,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Ladies 1970s Greenland Brown Leather Coat  Size 8. 1970s Vintage Jacket READ!,4499,Pre-Owned,990,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women Brown Western Style Suede Leather Jacket Long Fringes With Beads,7999,Brand New,1099,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Black Leather Jacket W/ White & Gray Stripe Motorcycle Heavy Riding,9499,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's ~BeBe~ White Faux Leather Full Zip Long Sleeve Jacket Size Small ~NWOT~,3899,Pre-Owned,895,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Hugo Buscati Womens 6 Gray Leather Trim Lined Duster Jacket Coat Knee Length EUC,3497,Pre-Owned,950,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Genuine Lambskin Black Peplum Waist Designer Biker Real Leather Jacket,5999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Harley Davidson Womens Lined Black Leather Biker Jacket Breathable Size XL,7499,Pre-Owned,837,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
J. Percy Marvin Richards Floral Print  & Fur Jacket Size Large Great Condition,4500,Pre-Owned,1300,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Black Leather Moto Racing Jacket Size XL Naked Goat Skin Stripes *Flaw,8997,Pre-Owned,1438,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"wilsons leather jacket women's, very red",2490,Pre-Owned,950,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
ALL SAINTS Leather Jacket Womens 0 UK 4 Brown Moto Biker Full Zip,8949,Pre-Owned,999,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
G.I.L.I. Women NWOT Black Pebbled Leather Asymmetric Zip Drape Moto Jacket SZ L,4999,New (Other),1640,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
St Johns Bay Tan Suede Leather Sherpa Rancher Jacket Womens Size Small RN 93677,3999,Pre-Owned,1200,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Denim & Coat Co Women's Large black faux leather Jacket Coat embroidered roses,2500,New (Other),1000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
MICHAEL KORS SIZE 12 WOOL FAUX LEATHER SLEEVE ZIPPERED JACKET NICE WINE BURGUNDY,1500,New (Other),890,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women Biker Motorcycle Vintage Distressed Brown Real Leather Jacket,3438,Brand New,2291,False,13
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"AllSaints Blue Gidley Leather Jacket, SZ 0, $550 , Pre-Owned",9999,Pre-Owned,1000,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Suedessence Women's Pink Leather Button Up Jacket Coat - Size Small,2499,Pre-Owned,1399,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Pelle Studio Wilsons Womens Cropped Jacket Beige Zip Leather Knit Sleeves XS,3499,Pre-Owned,800,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Harley Davidson Leather Jacket Size Small 36,15000,Pre-Owned,1823,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Varsity Letterman Retro Baseball Collared Jacket Wool Leather Unisex Kelly Green,7999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
CRIPPLE CREEK leather Jacket Size Med Embellished Cowgirl Black Blazer Western,9995,Pre-Owned,,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
GUESS JEAN Women Gray Soft Genuine Leather Distressed Moto Biker Jacket sz.L,3699,Pre-Owned,1365,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Universal Thread Goods Black Faux Leather Biker Jacket XXL,1999,Pre-Owned,900,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Iman Black Faux Leather Belted Jacket- Size Large,1499,Pre-Owned,1099,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
New York & Co faux leather jacket women,2780,Brand New,1275,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Badgley Mischka Moto Jacket Quilted Leather Zip Biker in Black Womens Small,7499,Pre-Owned,1710,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Philosophy Republic Womens Faux Leather Jacket Coat Medium Yellow,3500,Pre-Owned,599,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
apt 9 leather jacket size XL,900,Pre-Owned,1365,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Alexander McQueen Women's Leather Biker Jacket in Black Size 46 New/Never Worn,390000,New (Other),2500,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
ZARA WOMAN REAL SHEEP LEATHER BIKER JACKET BLACK SIZE MEDIUM 5479/242/800,4500,Pre-Owned,999,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vintage CHIA Black Leather Jacket Size XS,5600,Pre-Owned,1275,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Wilsons Leather Maxima Women's Beige Leather Button Up Jacket Coat - Size Medium,2499,Pre-Owned,1399,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Bernardo Women's Red Leather Button Up Jacket Coat - Size Large,1999,Pre-Owned,1399,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Real Leather Women Puffer Jacket, Size: S, Color: Black",12999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Carmin Studded Stretch Zip Up Jacket w/ Leather Trim White Plus 2X 3X - New!,3866,New (Other),,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
New Women's Ladies Biker Black Moto Genuine Real lambskin Leather Jacket/Coat,3499,Brand New,999,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Che-Bella women Suede Leather Jacket Size L Burnt Orange  Front Pockets, Button",2975,Pre-Owned,1095,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"￼ Leather jacket, vintage, new with tags, excellent condition, M￼",4900,New (Other),1500,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Eva Longoria Women’s Black & White Jacket~Faux Leather Trim~Size PM~GUC,799,Pre-Owned,825,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Kaity Women's Red Leather Single Button Jacket Coat - Size Small,1999,Pre-Owned,1399,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Christopher & Banks Jacket Womens Faux Leather Full Zip Long Sleeve Pockets NEW!,2140,Brand New,800,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
VINTAGE WILSONS LEATHER PELLE STUDIO Womens Black Leather Motorcycle Jacket sz S,2999,Pre-Owned,1195,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Black Leather Jacket / Coat by Kathy Ireland - LG,4500,Pre-Owned,2245,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Leather  jacket,15000,Pre-Owned,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Lysse 1x Faux Suede Vegan Leather Jacket Tan chai Long Sleeve Moto Top NWT,1500,Brand New,800,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Michael Kors Womens Genuine 100% Leather Zip Moto Hoodie Jacket Coat Black Sz XL,6588,Pre-Owned,990,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Torrid Faux Leather Black Moto Jacket Size 3 3X 22-24,9900,Pre-Owned,830,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
French Connection Olive Green Faux Leather Jacket sz L,9600,Brand New,2220,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vintage 80s Leather Jacket Women’s Small Black Full Leather,1800,Pre-Owned,1438,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vintage Outbrook Suede Leather Flannel Lined Jacket Women Size Extra large,2499,Pre-Owned,2505,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's ALFANI Outwear Leather Full Zipp Jacket Black- Small,999,Pre-Owned,1099,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Polo Ralph Lauren Women's Quilted Jacket Coat w/ Leather - 2 colors -,13999,Brand New,,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
East 5th Black Leather Jacket Lightweight Sz Small ,3499,Pre-Owned,1095,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Varsity Letterman Retro Baseball Collared Jacket Wool Leather Unisex Hot Pink,7999,Brand New,0,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Vintage 90s Michael Hoban North Beach Long Leather Jacket Size S,12500,Pre-Owned,1850,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Wilsons Maxima Black Leather Women XL Jacket,1999,Pre-Owned,900,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Tagoo Faux Leather Jacket Women Bomber  Cropped  Moto Coat for Biker NEW  XL,2999,New (Other),1346,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
leather jacket women xl,6000,Brand New,1020,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Adventure Bound Womens Small Jacket Leather Short Map Lining 2 Snaps Small Mar,2500,Pre-Owned,1425,True,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Alfani  Jacket Women SIZE L  Faux Leather  AND SUEDE  Full Zip,1499,Pre-Owned,899,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Vince Moto Vest Jacket Leather Black Solid Zip Women's XS Flawed,2797,Pre-Owned,1346,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Nygard Collection Floral Quilted Leather and Knit Women Jacket M Rose Pink 1F,2200,Pre-Owned,850,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Alfani Black Soft Leather Women’s Blazer Jacket, size Small Petite ",3500,Pre-Owned,1275,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Ladies/Women's Black Faux Leather Coat/Jacket Size UK 20,1604,Pre-Owned,2400,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Worthington Vegan Leather XL Brown Biker Jacket,1936,New (Other),1275,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Women's Leather Jacket Pre-owned - Purchased in Florence Italy small to medium,9900,Pre-Owned,1095,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
1990's Wrangler Outerwear Tailored Denim Jacket w/Leather Collar Women s XL,4000,Pre-Owned,1550,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Croft and Barrow Red Lambskin Leather Jacket Lined Coat  Size: S,4799,Pre-Owned,1930,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Allsaints Motorcycle Leather Jacket Coat Womens Size 6 Black ,4999,Pre-Owned,1499,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
"Luis Alvear Womens Black Leather Jacket, Size Large",5000,Pre-Owned,1500,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
RUBBISH Tan Leather Suede Jacket Size M,999,Pre-Owned,1710,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Eileen Fisher Womens Black Leather Trim Long Sleeve Pockets Open Front Jacket M,1999,Pre-Owned,800,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Kate & Mallory Faux Black Leather Flower Print Lined Moto Jacket Zip Front Sz S,2799,Pre-Owned,1020,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
NorthStyle Womens 2X Jacket Fringe Tassel Western Blue Suede Leather,5599,Pre-Owned,1499,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
Blade Runner 2049 Ana De Armas PVC Yellow Joi Jacket,7999,Brand New,1999,False,
name,lowest price in cents,owned status,shipping cost in cents,free return status,items sold
LAFFON moto leather jacket,15000,New (Other),1640,False,
